Rank,Block_name,Suspiciousness Value(Ochiai)
13,lr.cpp_getDefaultName_107,0
13,em.cpp_needed_547,0
13,lr.cpp_writeFormat_597,0
13,lr.cpp_c_str_599,0
13,lr.cpp_empty_616,0
13,test_lr.cpp_CV_TRACE_FUNCTION_155,0
13,test_lr.cpp_get_data_path_159,0
13,test_lr.cpp_loadFromCSV_160,0
13,test_lr.cpp_tempfile_166,0
13,test_lr.cpp_create_170,0
13,test_lr.cpp_setLearningRate_171,0
13,test_lr.cpp_setIterations_172,0
13,test_lr.cpp_setRegularization_173,0
13,test_lr.cpp_setTrainMethod_174,0
13,test_lr.cpp_setMiniBatchSize_175,0
13,test_lr.cpp_train_176,0
13,test_lr.cpp_empty_100,0
13,test_lr.cpp_loadFromCSV_98,0
13,test_lr.cpp_get_data_path_97,0
13,lr.cpp_convertTo_568,0
13,lr.cpp_parallel_for__432,0
13,lr.cpp_Range_432,0
13,lr.cpp_CV_TRACE_FUNCTION_438,0
13,lr.cpp_clone_452,0
13,lr.cpp_gradient_453,0
13,lr.cpp_compute_cost_464,0
13,lr.cpp_compute_gradient_466,0
13,lr.cpp_Mat_539,0
13,lr.cpp_Mat_540,0
13,lr.cpp_convertTo_542,0
13,lr.cpp_begin_549,0
13,lr.cpp_push_back_552,0
13,lr.cpp_push_back_553,0
13,lr.cpp_begin_557,0
13,lr.cpp_zeros_570,0
13,test_lr.cpp_CV_TRACE_FUNCTION_95,0
13,lr.cpp_CV_Assert_572,0
13,lr.cpp_empty_572,0
13,lr.cpp_find_576,0
13,lr.cpp_CV_Assert_577,0
13,lr.cpp_release_585,0
13,lr.cpp_release_586,0
13,lr.cpp_release_587,0
13,test_lr.cpp_CV_TRACE_FUNCTION_67,0
13,test_lr.cpp_convertTo_72,0
13,test_lr.cpp_convertTo_73,0
13,test_lr.cpp_CV_Assert_75,0
13,test_lr.cpp_total_75,0
13,test_lr.cpp_CV_Assert_76,0
13,test_lr.cpp_countNonZero_78,0
13,test_lr.cpp_predict_177,0
13,test_lr.cpp_getSamples_177,0
13,test_lr.cpp_get_learnt_thetas_178,0
13,tree.cpp_DTreesImpl_119,0
13,precomp.hpp_min_142,0
13,precomp.hpp_getDefaultName_298,0
13,precomp.hpp_isClassifier_300,0
13,precomp.hpp_getVarCount_301,0
13,precomp.hpp_empty_301,0
13,precomp.hpp_:_301,0
13,tree.cpp_Mat_61,0
13,tree.cpp_getTrainSampleIdx_103,0
13,tree.cpp_empty_104,0
13,tree.cpp_copyTo_106,0
13,tree.cpp_sort_107,0
13,tree.cpp_begin_107,0
13,tree.cpp_DTreesImpl_118,0
13,tree.cpp__isClassifier_118,0
13,tree.cpp_clear_122,0
13,data.cpp_cvRound_943,0
13,tree.cpp_clear_123,0
13,tree.cpp_clear_124,0
13,tree.cpp_clear_125,0
13,tree.cpp_clear_126,0
13,tree.cpp_clear_127,0
13,tree.cpp_clear_128,0
13,tree.cpp_clear_129,0
13,tree.cpp_clear_130,0
13,tree.cpp_clear_131,0
13,tree.cpp_release_133,0
13,tree.cpp_clear_139,0
13,tree.cpp_getVarType_142,0
13,tree.cpp_copyTo_143,0
